Id,source,SalePrice,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,Functional,GarageArea,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,Bath
2491,test,NA,3,2,Wd Sdng,Wd Sdng,0,0,0,Slab,5,-0.059793535,1,2,2Types,1952,-0.993496316,1
2492,test,NA,3,3,Wd Sdng,Wd Sdng,4,3,1,PConc,7,0.367402222,3,3,Attchd,1984,0.041972348,2
2493,test,NA,4,3,Wd Sdng,Wd Sdng,0,3,1,CBlock,7,0.478844594,1,3,Detchd,1996,-0.347316444,2
2494,test,NA,3,3,MetalSd,MetalSd,0,3,1,CBlock,4,0.81781514,1,3,Detchd,1953,0.255389554,2
2495,test,NA,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,4,-0.63557912,1,3,Attchd,1946,-0.511331518,1
2496,test,NA,4,3,MetalSd,MetalSd,0,4,2,CBlock,5,0.251316419,3,3,Attchd,1954,1.820449063,3
2497,test,NA,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-0.654152848,1,3,Attchd,1954,0.247485213,1.5
2498,test,NA,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.343042895,1,3,Attchd,1958,-1.258291738,1
2499,test,NA,3,3,HdBoard,HdBoard,0,0,0,Slab,5,-0.76559522,1,3,Detchd,1958,-1.102181005,1
2500,test,NA,5,4,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-0.969906234,2,3,Attchd,1984,-0.914452907,2
2501,test,NA,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-1.007053691,1,3,Detchd,1951,-0.313722995,1
2502,test,NA,3,3,Wd Sdng,Wd Sdng,0,4,1,PConc,7,-1.020983988,1,3,Attchd,1951,-0.041023232,1
2503,test,NA,2,2,MetalSd,MetalSd,3,0,0,BrkTil,7,-0.89561132,1,2,Detchd,1920,-0.27420129,2
2504,test,NA,3,3,Wd Sdng,Wd Sdng,0,1,1,CBlock,5,0.195595233,1,3,Attchd,1984,0.63479792,2
2505,test,NA,4,4,VinylSd,VinylSd,0,3,1,PConc,7,0.121300319,2,3,Attchd,1994,0.903545512,2.5
2506,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.844013643,3,3,Attchd,2007,0.296887344,2
2507,test,NA,3,4,CemntBd,CmentBd,0,0,0,PConc,7,1.955456014,3,3,Attchd,2006,1.263193025,2.5
2508,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.844013643,2,3,Attchd,2007,0.296887344,2
2509,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,1.500399665,2,3,Attchd,2005,0.089398394,2
2510,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.933900943,2,3,Attchd,2005,-0.001501527,2
2511,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.237386122,2,3,Attchd,2005,-0.456001132,2
2512,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.488131458,2,3,Attchd,2005,0.581443618,2.5
2513,test,NA,3,4,HdBoard,HdBoard,4,3,1,PConc,7,0.678512176,2,3,Attchd,1988,0.735578267,2.5
2514,test,NA,3,4,Wd Sdng,Wd Sdng,0,2,2,CBlock,7,0.260603283,3,3,Attchd,1976,0.478687186,0.5
2515,test,NA,3,3,VinylSd,VinylSd,0,0,0,PConc,7,1.27287149,1,3,Detchd,1995,-0.946070271,1
2516,test,NA,4,3,VinylSd,VinylSd,0,0,0,PConc,7,0.112013455,2,3,Attchd,1997,-0.380909893,2.5
2517,test,NA,4,3,VinylSd,VinylSd,0,0,0,PConc,7,-0.412694377,1,3,Detchd,1995,-1.009304998,1
2518,test,NA,3,3,VinylSd,VinylSd,4,0,0,PConc,7,-1.072061741,1,3,Attchd,1996,-0.797863878,1.5
2519,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.576356669,2,3,Attchd,1999,0.735578267,2.5
2520,test,NA,3,4,VinylSd,VinylSd,0,2,1,PConc,7,0.283820444,2,3,Attchd,1998,0.498448038,2.5
2521,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.204882097,2,3,Attchd,2001,0.373954668,2.5
2522,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.060935701,3,3,Attchd,2000,0.674319625,2.5
2523,test,NA,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.152662177,1,3,Attchd,1974,-1.199009181,1
2524,test,NA,4,3,VinylSd,VinylSd,0,2,1,CBlock,7,-0.477702427,1,3,Detchd,1979,-0.940142015,2
2525,test,NA,3,3,Plywood,VinylSd,3,2,1,CBlock,7,0.478844594,1,3,Detchd,1977,-0.971759379,2
2526,test,NA,3,3,CemntBd,CmentBd,3,0,0,CBlock,7,1.277514922,1,3,Detchd,1977,-0.910500736,1.5
2527,test,NA,3,3,HdBoard,HdBoard,3,0,0,CBlock,7,-0.76559522,2,3,Attchd,1977,-1.173320073,1
2528,test,NA,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.152662177,1,3,Attchd,1975,-1.22865046,1
2529,test,NA,3,3,VinylSd,VinylSd,0,0,0,CBlock,7,0.478844594,3,4,Detchd,1977,-1.258291738,1
2530,test,NA,4,3,Plywood,Plywood,0,0,0,CBlock,7,1.184646279,1,3,Detchd,1975,-1.236554801,1
2531,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.511348619,2,3,Attchd,2000,0.340361219,2
2532,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.636721286,2,3,Attchd,2003,0.852167296,2.5
2533,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.320967901,3,3,Attchd,2002,0.451021993,2.5
2534,test,NA,3,4,HdBoard,HdBoard,0,3,1,PConc,7,0.051648837,3,3,Attchd,1994,0.180298315,2
2535,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.404549679,3,3,Attchd,2001,1.854042512,2.5
2536,test,NA,3,4,VinylSd,VinylSd,0,3,2,PConc,5,0.627434422,2,3,Attchd,1996,0.97073241,2.5
2537,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.042361973,2,3,Attchd,1999,-0.31569908,1.5
2538,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.367402222,2,3,Attchd,2007,-0.048927573,2.5
2539,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.488131458,2,3,Attchd,2005,-0.614087951,2
2540,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.166592474,3,3,Attchd,2006,-0.337436017,2
2541,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.051648837,2,3,Attchd,2006,-0.019286294,2.5
2542,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.338399463,3,3,Attchd,2005,0.069637542,2.5
2543,test,NA,3,3,HdBoard,HdBoard,0,2,1,CBlock,7,-0.412694377,1,3,Attchd,1967,-1.116013601,1
2544,test,NA,4,3,VinylSd,VinylSd,0,0,0,CBlock,7,0.218812394,1,3,Detchd,2002,-0.815648645,1
2545,test,NA,4,3,VinylSd,VinylSd,0,4,1,CBlock,7,0.478844594,1,3,Detchd,1975,-0.295938227,1
2546,test,NA,3,3,HdBoard,HdBoard,4,0,0,CBlock,5,0.692442472,3,3,Attchd,1960,-0.635824888,1
2547,test,NA,2,3,HdBoard,Plywood,0,2,1,CBlock,7,0.255959851,1,3,Detchd,1976,-0.902596396,1
2548,test,NA,3,3,Plywood,Plywood,0,0,0,Slab,7,0.49277489,3,3,Attchd,1979,1.446968953,2.5
2549,test,NA,3,3,VinylSd,VinylSd,0,0,0,PConc,7,0.074865998,3,3,BuiltIn,2005,-0.183301369,2.5
2550,test,NA,3,5,CemntBd,CmentBd,0,4,2,PConc,7,3.162748371,3,3,Attchd,2008,7.102524904,2.5
2551,test,NA,3,3,VinylSd,VinylSd,0,0,0,PConc,7,0.242029555,3,3,Basment,2005,-0.847266009,1
2552,test,NA,3,3,WdShing,Wd Shng,0,0,0,CBlock,7,-0.37554692,1,3,Detchd,1959,-1.068587556,1
2553,test,NA,3,3,AsbShng,Plywood,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,-0.68917919,2
2554,test,NA,3,3,Plywood,Plywood,2,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-0.604207525,2
2555,test,NA,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,7,-1.192790977,1,3,Detchd,1920,-1.256315653,1
2556,test,NA,3,3,MetalSd,MetalSd,3,2,1,CBlock,7,-0.547353909,1,3,Detchd,1959,-1.447995921,1
2557,test,NA,3,3,WdShing,Plywood,0,0,0,CBlock,7,0.255959851,1,3,Detchd,1996,-1.258291738,1
2558,test,NA,3,3,Wd Sdng,Plywood,0,0,0,PConc,5,-2.195772319,0,0,NoGarage,1894,2.156383553,2
2559,test,NA,3,3,Stucco,Plywood,3,0,0,PConc,7,-0.561284206,1,3,Detchd,1973,-0.155636175,1
2560,test,NA,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,7,-1.081348605,1,3,Detchd,1994,-0.400670745,2
2561,test,NA,3,3,Wd Sdng,Wd Sdng,3,4,1,BrkTil,7,-1.192790977,1,3,Detchd,1930,-0.795887793,1
2562,test,NA,3,3,VinylSd,VinylSd,0,4,1,BrkTil,7,-1.137069791,1,3,Detchd,1992,-0.127970982,1
2563,test,NA,3,3,Wd Sdng,Wd Sdng,3,4,1,BrkTil,7,-1.151000087,1,3,Detchd,1926,-0.078568851,1
2564,test,NA,3,3,VinylSd,VinylSd,4,3,1,BrkTil,7,-0.969906234,1,3,Detchd,1927,0.429285055,2.5
2565,test,NA,3,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,6,-0.338399463,3,3,Attchd,1951,-0.542948882,1.5
2566,test,NA,4,3,AsbShng,CmentBd,0,3,1,BrkTil,7,-1.123139495,1,2,Detchd,1930,0.502400209,2
2567,test,NA,3,3,VinylSd,VinylSd,3,0,0,CBlock,7,0.255959851,1,3,Detchd,1966,-0.288033886,2
2568,test,NA,2,3,Wd Sdng,MetalSd,0,3,3,CBlock,7,0.497418322,2,3,Attchd,1960,0.117063587,1.5
2569,test,NA,3,3,HdBoard,BrkFace,0,4,2,PConc,7,0.367402222,2,3,Attchd,1968,-0.02521455,2
2570,test,NA,4,3,MetalSd,MetalSd,3,3,1,CBlock,7,-0.05050667,1,3,Detchd,1980,-0.90062031,1
2571,test,NA,3,3,VinylSd,VinylSd,0,0,0,PConc,7,0.720303065,1,3,Attchd,1996,0.354193816,2
2572,test,NA,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,0.16773464,1,3,Attchd,1988,-0.950022441,1
2573,test,NA,3,3,Plywood,Plywood,2,3,2,CBlock,7,0.706372769,3,3,Attchd,1971,0.38581118,2
2574,test,NA,3,4,WdShing,Plywood,0,4,1,CBlock,7,1.01283929,3,4,Attchd,1986,2.421178975,2.5
2575,test,NA,3,3,Wd Sdng,Wd Sdng,3,0,0,BrkTil,7,1.147498822,3,3,Detchd,1965,-0.56468582,1
2576,test,NA,4,4,VinylSd,VinylSd,0,0,0,BrkTil,7,-2.195772319,0,0,NoGarage,1894,0.198083082,2
2577,test,NA,3,3,Wd Sdng,Plywood,3,0,0,BrkTil,7,0.033075108,0,0,Detchd,1894,0.646654431,2
2578,test,NA,3,3,Stucco,Stucco,0,0,0,BrkTil,7,-1.731429105,1,2,Detchd,1922,-1.35314383,1
2579,test,NA,3,3,MetalSd,MetalSd,0,0,0,BrkTil,2,-1.007053691,1,3,Detchd,1950,-1.295837358,1
2580,test,NA,4,3,VinylSd,VinylSd,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,0.968756325,2
2581,test,NA,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,1.147498822,1,3,Detchd,1985,-0.845289924,1
2582,test,NA,3,4,MetalSd,MetalSd,0,0,0,BrkTil,7,-1.192790977,1,3,Detchd,1930,-0.987568061,1
2583,test,NA,3,4,CemntBd,CmentBd,0,4,1,PConc,7,0.10272659,3,3,Attchd,2006,0.245509128,2
2584,test,NA,3,3,HdBoard,Wd Shng,3,1,1,CBlock,7,0.060935701,2,3,BuiltIn,1979,-0.39869466,2
2585,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.822458572,3,3,Attchd,2002,-0.214918733,2
2586,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.478844594,2,3,Attchd,2002,-0.181325284,1.5
2587,test,NA,3,3,HdBoard,HdBoard,0,3,1,PConc,7,0.153804344,1,3,Attchd,1991,-0.044975402,2
2588,test,NA,3,3,Plywood,Plywood,0,0,0,CBlock,7,-0.524136749,1,3,Attchd,1975,-1.151583136,1
2589,test,NA,3,3,Plywood,Plywood,0,1,1,CBlock,7,0.255959851,1,3,Attchd,1974,-0.93816593,1
2590,test,NA,3,4,VinylSd,VinylSd,0,3,2,BrkTil,7,0.181664937,3,3,Attchd,1987,0.000474558,2
2591,test,NA,4,3,HdBoard,HdBoard,4,4,1,CBlock,7,-0.055150102,2,3,Attchd,1958,1.537868874,2.5
2592,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.185166202,3,3,Attchd,2007,0.371978583,2
2593,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.135230615,2,3,Attchd,2007,0.124967928,2
2594,test,NA,3,3,Plywood,Plywood,0,0,0,CBlock,7,0.255959851,1,3,Attchd,1985,-0.515283689,2
2595,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.008715781,1,3,Attchd,2001,-0.373005552,2
2596,test,NA,3,4,VinylSd,VinylSd,0,5,1,PConc,7,1.017482722,3,3,Attchd,2002,0.832406444,2
2597,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.455627433,3,3,Attchd,1996,-0.019286294,2
2598,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.096940992,3,3,BuiltIn,2003,1.946918518,3.5
2599,test,NA,3,5,MetalSd,MetalSd,0,4,1,PConc,7,2.131906436,3,3,Attchd,2006,0.63875009,2
2600,test,NA,3,3,MetalSd,MetalSd,4,0,0,CBlock,6,2.638040539,2,3,2Types,1953,1.05372799,1
2601,test,NA,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-0.059793535,3,3,Attchd,1996,-1.116013601,0.5
2602,test,NA,3,3,CemntBd,CmentBd,0,0,0,CBlock,7,-1.020983988,1,3,Attchd,1972,-0.807744304,1.5
2603,test,NA,3,3,CemntBd,CmentBd,0,0,0,CBlock,7,-0.816672973,3,3,BuiltIn,1970,-1.005352828,1
2604,test,NA,3,3,CemntBd,CmentBd,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-0.807744304,1.5
2605,test,NA,3,3,CemntBd,CmentBd,2,0,0,CBlock,7,-0.867750727,1,3,Attchd,1976,-0.807744304,1.5
2606,test,NA,3,3,Plywood,Plywood,3,2,1,PConc,7,0.952474672,3,3,Attchd,1977,-0.973735464,1
2607,test,NA,3,3,HdBoard,Plywood,3,3,1,PConc,7,0.255959851,3,3,Attchd,1977,-0.286057801,2
2608,test,NA,2,3,Plywood,Plywood,4,3,2,PConc,4,0.924614079,2,3,Attchd,1977,0.346289475,1.5
2609,test,NA,3,3,Plywood,Plywood,4,4,1,PConc,7,0.269890147,3,3,Attchd,1977,-0.135875323,1.5
2610,test,NA,3,3,Wd Sdng,HdBoard,2,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-1.392665535,1
2611,test,NA,3,3,Plywood,Plywood,0,0,0,CBlock,7,-0.134088449,1,3,Attchd,1961,0.211915679,1
2612,test,NA,3,3,Plywood,Plywood,3,0,0,PConc,7,0.135230615,1,3,Attchd,1976,-0.637800974,1.5
2613,test,NA,3,3,HdBoard,HdBoard,3,0,0,CBlock,7,-0.969906234,3,3,Attchd,1983,-1.35314383,1
2614,test,NA,3,3,Plywood,HdBoard,0,0,0,CBlock,7,-0.858463863,2,3,Attchd,1984,-1.212841778,1
2615,test,NA,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-0.096940992,2,3,Attchd,1954,-0.410551171,2
2616,test,NA,4,3,VinylSd,VinylSd,0,3,2,CBlock,7,-0.742378059,1,3,Attchd,1956,-0.9421181,1
2617,test,NA,3,3,Wd Sdng,Wd Sdng,0,3,1,CBlock,7,2.275852832,1,3,Attchd,1957,0.585395789,1.5
2618,test,NA,3,3,Wd Sdng,Wd Sdng,0,4,2,CBlock,6,0.358115358,1,3,Attchd,1957,-0.218870903,1.5
2619,test,NA,4,3,HdBoard,HdBoard,0,3,1,CBlock,7,0.153804344,3,3,Attchd,1969,0.692104392,2
2620,test,NA,3,3,VinylSd,VinylSd,0,3,1,PConc,7,-0.338399463,3,3,Attchd,1997,0.047900604,2.5
2621,test,NA,3,3,HdBoard,HdBoard,0,3,1,PConc,7,-0.231600524,3,3,Attchd,1995,0.336409049,2.5
2622,test,NA,3,3,HdBoard,HdBoard,0,3,1,PConc,7,-0.138731881,3,3,BuiltIn,1996,0.543897999,2.5
2623,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.251316419,3,3,Attchd,2005,1.113010547,2.5
2624,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.393600725,3,3,Attchd,2006,1.405471163,2.5
2625,test,NA,3,4,CemntBd,CmentBd,0,0,0,PConc,7,0.673868744,3,3,Attchd,1994,2.344111651,2.5
2626,test,NA,3,3,HdBoard,HdBoard,3,3,1,PConc,7,-0.329112599,3,3,Attchd,1993,-0.655585741,2
2627,test,NA,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.055150102,2,3,Attchd,1987,-0.586422757,2
2628,test,NA,5,4,VinylSd,VinylSd,0,4,1,PConc,7,0.915327215,3,3,BuiltIn,2005,2.563457112,3.5
2629,test,NA,3,5,CemntBd,CmentBd,0,5,1,PConc,7,1.323949243,3,3,BuiltIn,2006,3.733299573,3.5
2630,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.938544376,3,3,BuiltIn,2006,1.92122941,2.5
2631,test,NA,3,5,VinylSd,VinylSd,0,4,1,PConc,7,1.221793736,2,3,Attchd,2006,2.365848588,2.5
2632,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.868892893,3,3,BuiltIn,2005,2.557528856,3.5
2633,test,NA,3,4,MetalSd,MetalSd,0,4,1,PConc,7,0.204882097,3,3,Attchd,2005,0.421380714,2
2634,test,NA,3,5,VinylSd,VinylSd,0,4,2,PConc,7,1.156785686,1,3,Attchd,2005,0.986541092,2.5
2635,test,NA,3,3,HdBoard,HdBoard,0,3,1,CBlock,7,0.506705187,2,3,Attchd,1980,-0.787983452,1
2636,test,NA,3,3,Plywood,Plywood,4,3,1,CBlock,7,0.042361973,2,3,Attchd,1978,0.703960903,2.5
2637,test,NA,3,4,VinylSd,Wd Shng,0,2,1,CBlock,7,0.571713237,2,3,Attchd,1976,-0.825529071,1
2638,test,NA,3,4,VinylSd,VinylSd,0,5,1,PConc,7,0.316324469,3,3,BuiltIn,2005,1.614936198,2.5
2639,test,NA,3,3,Plywood,Plywood,0,3,1,CBlock,7,0.056292269,2,3,Attchd,1975,0.739530437,3
2640,test,NA,3,3,HdBoard,Plywood,2,0,0,CBlock,7,-0.05050667,1,3,Attchd,1974,-0.786007366,2
2641,test,NA,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,0.478844594,1,3,Detchd,1995,-1.238530886,1
2642,test,NA,3,4,MetalSd,MetalSd,0,0,0,PConc,7,0.325611333,3,3,Attchd,2002,-0.161564431,2
2643,test,NA,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.152662177,1,3,Detchd,1973,-0.807744304,1.5
2644,test,NA,3,3,HdBoard,HdBoard,0,2,1,CBlock,6,-0.152662177,1,3,Attchd,1973,-0.268273034,1.5
2645,test,NA,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.969906234,1,3,Detchd,1973,-0.930261589,1.5
2646,test,NA,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.969906234,1,3,Detchd,1972,-1.092300578,1.5
2647,test,NA,3,3,HdBoard,HdBoard,4,0,0,CBlock,7,-0.969906234,1,3,Detchd,1972,-0.807744304,1.5
2648,test,NA,3,3,Plywood,Plywood,0,1,1,CBlock,7,-0.152662177,2,3,Attchd,1975,-0.853194265,2
2649,test,NA,3,3,MetalSd,MetalSd,0,3,1,CBlock,7,-0.802742677,2,3,Attchd,1974,-0.224799159,1
2650,test,NA,3,3,Plywood,Brk Cmn,0,0,0,CBlock,7,-0.714517466,1,3,Attchd,1976,-0.880859458,2
2651,test,NA,3,3,Plywood,Brk Cmn,0,3,1,CBlock,7,-0.059793535,2,3,Attchd,1976,-0.088449277,2.5
2652,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.662919789,2,3,Attchd,2006,2.150455297,2.5
2653,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.890447964,3,3,Attchd,2004,0.231676531,2
2654,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,1.862587371,2,3,Attchd,2006,0.47275893,2
2655,test,NA,3,5,VinylSd,VinylSd,0,4,1,PConc,7,2.842351553,3,3,Attchd,2005,0.725697841,2
2656,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.915327215,3,3,BuiltIn,2005,1.393614651,2.5
2657,test,NA,3,5,MetalSd,MetalSd,0,4,1,PConc,7,0.223455826,2,3,Attchd,2005,1.166364849,2.5
2658,test,NA,3,4,CemntBd,CmentBd,0,4,1,PConc,7,0.474201162,3,3,Attchd,2005,1.486490657,2.5
2659,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.924614079,3,3,BuiltIn,2006,1.75523825,2.5
2660,test,NA,3,4,MetalSd,MetalSd,0,4,1,PConc,7,1.444678479,3,3,BuiltIn,2005,1.693979607,2.5
2661,test,NA,3,5,VinylSd,VinylSd,0,4,1,PConc,7,2.099402411,2,3,Attchd,2005,0.575515363,2
2662,test,NA,3,5,MetalSd,MetalSd,0,4,1,PConc,7,1.593268307,3,3,Attchd,2004,0.55180234,2
2663,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,1.268228058,2,3,BuiltIn,2004,0.816597762,2.5
2664,test,NA,3,5,MetalSd,MetalSd,0,4,1,PConc,7,0.385975951,2,3,Attchd,2005,0.126944014,2
2665,test,NA,3,4,MetalSd,MetalSd,0,4,1,PConc,7,1.978673175,3,3,Attchd,2006,0.366050327,2
2666,test,NA,3,5,MetalSd,MetalSd,0,4,1,PConc,7,0.474201162,2,3,Attchd,2006,0.326528623,2
2667,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.384833784,3,3,Attchd,2005,-0.088449277,2.5
2668,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.152662177,3,3,Attchd,2006,-0.017310209,2.5
2669,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.213026795,3,3,Attchd,2006,-0.345340358,2
2670,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.738876794,3,3,BuiltIn,2004,1.723620886,2.5
2671,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.152662177,3,3,Attchd,2006,-0.017310209,2.5
2672,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.166592474,3,3,Attchd,2006,-0.270249119,2
2673,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,-0.347686327,3,3,Attchd,2002,0.020235411,2
2674,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,-0.394120649,3,3,Attchd,2004,0.093350565,2
2675,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.152662177,3,3,Attchd,2005,-0.708940042,2
2676,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.185166202,3,3,Attchd,2004,0.192154826,2.5
2677,test,NA,3,3,VinylSd,VinylSd,0,3,1,PConc,7,-0.194453067,3,3,Attchd,2000,0.767195631,2.5
2678,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.669225311,2,3,Attchd,2006,1.622840539,3.5
2679,test,NA,3,4,VinylSd,VinylSd,0,5,1,PConc,7,1.913665125,3,3,Attchd,1998,0.939115046,2.5
2680,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,1.370383565,2,3,BuiltIn,2000,1.448945038,2.5
2681,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,1.398244157,2,3,Attchd,2000,2.676093971,2.5
2682,test,NA,3,4,VinylSd,VinylSd,0,5,1,PConc,7,1.170715983,2,3,Attchd,1995,2.421178975,2.5
2683,test,NA,4,4,MetalSd,MetalSd,0,3,1,PConc,7,2.257279103,2,3,Attchd,1993,3.950668949,3.5
2684,test,NA,3,4,VinylSd,VinylSd,4,3,1,PConc,7,1.53290369,3,3,Attchd,1994,1.9627272,2.5
2685,test,NA,3,4,HdBoard,ImStucc,0,3,1,PConc,7,1.073203908,3,3,Attchd,1993,2.565433197,2.5
2686,test,NA,3,4,CemntBd,CmentBd,0,4,1,PConc,7,1.333236107,3,3,BuiltIn,2005,0.915402024,2.5
2687,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,2.113332707,2,3,Attchd,2006,0.334432964,2.5
2688,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.172378072,3,3,Attchd,2006,0.006402814,2
2689,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.515992051,2,3,Attchd,2006,-0.44019245,2
2690,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.481825936,2,3,Attchd,2006,2.251235645,3.5
2691,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.659938447,2,3,Attchd,2005,0.425332885,2.5
2692,test,NA,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,-0.708940042,1.5
2693,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.646008151,2,3,Attchd,2005,-0.199110051,2
2694,test,NA,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,-0.73067698,1.5
2695,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.05050667,3,3,Attchd,2005,0.366050327,2.5
2696,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.110871288,2,3,Attchd,2005,0.166465718,2.5
2697,test,NA,3,3,VinylSd,VinylSd,4,0,0,PConc,7,0.998908993,2,3,Attchd,1997,0.664439198,2.5
2698,test,NA,3,4,HdBoard,HdBoard,0,0,0,PConc,7,-0.05050667,2,3,Attchd,1992,0.454974163,2.5
2699,test,NA,3,4,Plywood,Plywood,3,0,0,PConc,7,0.320967901,2,3,Attchd,1990,-0.203062221,2
2700,test,NA,3,4,Plywood,Plywood,0,0,0,PConc,7,0.051648837,2,3,Attchd,1991,-0.560733649,2
2701,test,NA,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-0.004072349,3,3,Attchd,1994,-0.35719687,2.5
2702,test,NA,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,0.701729336,1,3,Detchd,1977,-1.013257169,1
2703,test,NA,4,3,VinylSd,VinylSd,0,0,0,CBlock,7,0.255959851,2,3,Attchd,1977,0.3028156,2
2704,test,NA,3,3,HdBoard,HdBoard,3,3,1,CBlock,6,0.478844594,1,3,Detchd,1972,-0.572590161,1
