Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
2213,test,,GasA,3,1.5Fin,1.0,1,Lvl,Gtl,8155.0,Inside,58.0,Reg,0.0,50,RM,0,None,none,0.0,7,IDOTRR,96,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,1200,0,780,420,0,None,4,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,780.0,Y,Norm,Norm,FuseA,0,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,780.0,AllPub,0,1930,1950,2008
2214,test,,GasA,4,SLvl,1.0,1,Lvl,Gtl,6000.0,Inside,75.0,Reg,0.0,80,RM,0,None,none,0.0,7,IDOTRR,0,3,2,HdBoard,Plywood,3,1,1,CBlock,1,4,288,1,3,1,3,Attchd,1967,1656,1,1092,564,0,None,3,1Fam,3,2,257.0,0.0,3,1,0.0,0.0,4,367.0,Y,Norm,Norm,SBrkr,180,5,5,2,0,None,CompShg,Hip,Normal,WD,100,Pave,7,624.0,AllPub,0,1967,1967,2008
2215,test,,GasA,2,1Story,1.0,1,Lvl,Gtl,7392.0,Inside,60.0,Reg,0.0,30,RM,0,None,none,0.0,5,IDOTRR,0,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,7,360,1,3,2,3,Detchd,1934,912,0,912,0,0,None,2,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,520.0,Y,Norm,Norm,FuseA,90,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,520.0,AllPub,0,1930,1995,2008
2216,test,,GasA,3,1.5Fin,1.0,1,Lvl,Gtl,9000.0,Inside,75.0,Reg,0.0,50,RM,162,BrkFace,none,0.0,1,IDOTRR,0,3,3,WdShing,Wd Shng,0,0,0,CBlock,2,7,356,1,3,3,3,Attchd,1958,1955,0,1151,804,0,None,4,1Fam,3,1,330.0,0.0,5,1,0.0,0.0,3,821.0,Y,Norm,Norm,FuseA,0,5,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1151.0,AllPub,0,1958,1958,2008
2217,test,,Wall,0,1Story,1.0,0,Low,Mod,14584.0,Inside,80.0,Reg,0.0,20,RL,0,None,none,0.0,2,IDOTRR,0,1,2,AsbShng,VinylSd,0,0,0,Slab,1,7,487,2,1,1,2,Attchd,1952,733,0,733,0,0,None,2,1Fam,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,N,Norm,Norm,FuseA,0,5,1,0,0,None,CompShg,Gable,Abnorml,WD,0,Pave,4,0.0,AllPub,0,1952,1952,2008
2218,test,,GasA,4,2Story,1.0,1,Lvl,Gtl,5280.0,Corner,60.0,Reg,0.0,70,C (all),0,None,none,0.0,7,IDOTRR,0,3,3,Wd Sdng,Wd Sdng,0,0,0,Stone,1,7,185,1,3,1,2,Detchd,1895,1361,0,825,536,0,None,2,1Fam,2,1,0.0,0.0,1,1,0.0,0.0,0,173.0,N,Feedr,Norm,SBrkr,123,7,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,173.0,AllPub,0,1895,1950,2008
2219,test,,GasA,2,1.5Fin,1.0,1,Lvl,Gtl,5150.0,Corner,52.0,Reg,0.0,50,C (all),0,None,none,0.0,5,IDOTRR,0,3,3,Plywood,Plywood,0,0,0,PConc,1,7,195,1,2,1,1,Detchd,1910,1049,0,671,378,0,None,2,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,0,356.0,N,Feedr,Norm,FuseA,0,7,4,0,0,None,CompShg,Gable,Normal,WD,0,Pave,5,356.0,AllPub,0,1910,2000,2008
2220,test,,GasA,4,2Story,1.0,0,Bnk,Gtl,9000.0,Inside,60.0,Reg,0.0,70,C (all),0,None,none,0.0,6,IDOTRR,160,3,3,MetalSd,MetalSd,0,0,0,Stone,1,5,216,1,2,1,2,Detchd,1920,864,1,432,432,0,None,3,1Fam,2,2,0.0,0.0,1,1,0.0,0.0,2,592.0,Y,Norm,Norm,SBrkr,30,6,4,0,0,None,CompShg,Gable,Normal,WD,0,Grvl,5,592.0,AllPub,0,1920,1950,2008
2221,test,,GasA,4,1Story,1.0,3,HLS,Mod,3843.0,Inside,44.0,IR1,0.0,120,RM,186,Stone,none,0.0,8,Crawfor,0,3,5,CemntBd,CmentBd,0,4,1,PConc,2,7,525,2,3,3,3,Attchd,2007,1648,0,1648,0,153,None,2,TwnhsE,3,4,1476.0,0.0,6,1,1.0,1.0,5,120.0,Y,Norm,Norm,SBrkr,53,5,8,2,0,None,CompShg,Hip,Partial,New,0,Pave,5,1596.0,AllPub,162,2007,2008,2008
2222,test,,GasA,4,1Story,1.0,3,HLS,Mod,3811.0,Inside,44.0,IR1,0.0,120,RM,174,Stone,none,0.0,7,Crawfor,0,3,4,CemntBd,CmentBd,0,4,1,PConc,2,7,482,2,3,3,3,Attchd,2004,1646,0,1646,0,0,None,2,TwnhsE,3,4,1474.0,0.0,6,1,1.0,1.0,5,120.0,Y,Norm,Norm,SBrkr,53,5,7,2,0,None,CompShg,Hip,Normal,WD,155,Pave,5,1594.0,AllPub,128,2004,2005,2008
2223,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,23730.0,Inside,74.0,IR2,0.0,20,RL,668,BrkFace,none,0.0,9,Mitchel,192,3,4,MetalSd,MetalSd,0,0,0,PConc,3,7,786,3,3,3,3,Attchd,1996,2032,0,2032,0,0,None,3,1Fam,3,2,700.0,0.0,6,1,1.0,0.0,5,1140.0,Y,Norm,Norm,SBrkr,46,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1840.0,AllPub,0,1996,1997,2008
2224,test,,GasA,4,2Story,1.0,2,Lvl,Gtl,11050.0,Inside,74.0,Reg,0.0,60,RL,0,None,none,0.0,9,Mitchel,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,816,3,3,1,3,Attchd,1996,1820,1,910,910,0,None,3,1Fam,3,2,0.0,0.0,1,1,0.0,0.0,4,910.0,Y,Norm,Norm,SBrkr,32,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,8,910.0,AllPub,318,1996,1997,2008
2225,test,,GasA,2,2Story,2.0,1,Lvl,Gtl,10260.0,Inside,76.0,Reg,0.0,90,RL,0,None,none,0.0,11,Mitchel,0,3,3,Plywood,Plywood,0,0,0,CBlock,2,7,484,2,3,1,3,Attchd,1976,1872,2,936,936,0,None,4,Duplex,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,Y,Norm,Norm,SBrkr,0,4,5,2,0,None,CompShg,Gable,Abnorml,WD,0,Pave,8,0.0,AllPub,0,1976,1976,2008
2226,test,,GasA,3,1Story,1.0,1,Lvl,Gtl,9990.0,Inside,74.0,Reg,0.0,20,RL,0,None,none,0.0,7,Mitchel,0,3,3,HdBoard,HdBoard,0,3,1,PConc,2,7,432,2,3,1,3,Attchd,1991,1689,0,1689,0,0,None,3,1Fam,3,1,1383.0,0.0,5,1,1.0,0.0,4,297.0,Y,Norm,Norm,SBrkr,120,5,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1680.0,AllPub,428,1991,1991,2008
2227,test,,GasA,3,1Story,1.0,2,Lvl,Gtl,4084.0,Inside,42.0,IR1,0.0,120,RL,340,BrkFace,none,0.0,7,Timber,0,3,4,VinylSd,VinylSd,0,3,1,CBlock,2,7,512,2,3,3,3,Attchd,1986,1501,0,1501,0,0,None,2,TwnhsE,3,3,893.0,0.0,6,1,1.0,0.0,4,384.0,Y,Norm,Norm,SBrkr,0,6,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1277.0,AllPub,240,1986,1986,2008
2228,test,,GasA,4,1Story,1.0,2,HLS,Gtl,11563.0,Inside,74.0,IR1,0.0,20,RL,258,Stone,none,0.0,4,Timber,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,788,3,3,3,3,Attchd,2007,1537,0,1537,0,0,None,3,1Fam,3,4,1036.0,0.0,6,1,1.0,0.0,5,482.0,Y,Norm,Norm,SBrkr,26,5,8,2,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1518.0,AllPub,0,2006,2007,2008
2229,test,,GasA,4,2Story,1.0,2,HLS,Gtl,12852.0,Corner,107.0,IR1,0.0,60,RL,0,None,none,0.0,1,Timber,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,612,2,3,3,3,Attchd,2007,1780,1,920,860,0,None,3,1Fam,3,3,770.0,0.0,6,1,1.0,0.0,4,150.0,Y,Norm,Norm,SBrkr,192,5,8,2,0,None,CompShg,Gable,Partial,New,0,Pave,6,920.0,AllPub,0,2007,2007,2008
2230,test,,GasA,3,SLvl,1.0,1,Lvl,Gtl,9802.0,Inside,73.0,Reg,0.0,80,RL,0,None,none,0.0,4,Timber,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,400,2,3,3,3,BuiltIn,2007,1442,1,712,730,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,352.0,Y,Norm,Norm,SBrkr,0,5,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,352.0,AllPub,100,2006,2007,2008
2231,test,,GasA,4,2Story,1.0,2,HLS,Gtl,12018.0,Corner,81.0,IR1,0.0,60,RL,60,Stone,none,0.0,10,Timber,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,666,3,3,3,3,Attchd,2008,1612,1,796,816,0,None,3,1Fam,3,3,0.0,0.0,1,1,0.0,0.0,4,796.0,Y,Norm,Norm,SBrkr,64,5,7,2,0,None,CompShg,Gable,Partial,New,0,Pave,6,796.0,AllPub,0,2008,2008,2008
2232,test,,GasA,4,1Story,1.0,1,Lvl,Gtl,12890.0,Inside,75.0,IR1,0.0,20,RL,128,BrkFace,none,0.0,7,Timber,192,3,3,Wd Sdng,Wd Sdng,0,3,1,CBlock,2,7,438,2,3,1,3,Attchd,1989,1495,0,1495,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1495.0,Y,Norm,Norm,SBrkr,0,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1495.0,AllPub,252,1989,1989,2008
2233,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,18265.0,Corner,93.0,Reg,0.0,20,RL,228,BrkFace,none,0.0,3,Timber,0,4,4,Plywood,HdBoard,0,2,1,CBlock,2,7,578,2,3,1,3,Attchd,1986,1256,0,1256,0,0,None,3,1Fam,4,3,920.0,60.0,6,3,0.0,0.0,4,276.0,Y,Norm,Norm,SBrkr,0,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1256.0,AllPub,282,1986,1986,2008
2234,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,11202.0,Inside,82.0,IR1,0.0,20,RL,206,BrkFace,none,0.0,6,Timber,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,467,2,3,3,3,Attchd,2003,1440,0,1440,0,0,None,3,1Fam,3,3,1029.0,0.0,6,1,1.0,0.0,5,403.0,Y,Norm,Norm,SBrkr,95,5,8,2,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1432.0,AllPub,185,2003,2003,2008
2235,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,7915.0,Inside,82.0,IR1,0.0,20,RL,0,None,none,0.0,12,Timber,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,435,2,3,2,3,Attchd,1999,1675,0,1675,0,0,None,3,1Fam,3,2,1223.0,0.0,6,1,1.0,0.0,5,443.0,Y,Norm,Norm,SBrkr,52,5,6,2,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1666.0,AllPub,165,1999,2000,2008
2236,test,,GasA,4,1Story,1.0,2,HLS,Gtl,11449.0,Inside,79.0,IR1,0.0,20,RL,0,None,none,0.0,1,Timber,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,520,2,3,3,3,Attchd,2007,1728,0,1728,0,0,None,3,1Fam,3,3,1011.0,0.0,6,1,1.0,0.0,4,873.0,Y,Norm,Norm,SBrkr,276,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1884.0,AllPub,0,2007,2007,2008
2237,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,11447.0,Inside,85.0,IR1,0.0,20,RL,674,BrkFace,none,0.0,6,Timber,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,892,3,3,3,3,Attchd,2005,1964,1,1964,0,0,None,3,1Fam,3,3,1571.0,0.0,6,1,1.0,0.0,5,393.0,Y,Norm,Norm,SBrkr,265,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1964.0,AllPub,0,2005,2006,2008
2238,test,,GasA,4,SFoyer,2.0,1,Lvl,Gtl,8940.0,Corner,97.0,IR1,0.0,90,RM,200,BrkFace,none,0.0,11,Mitchel,0,4,3,VinylSd,VinylSd,0,0,0,PConc,2,7,784,4,3,3,3,Attchd,1997,1344,0,1344,0,0,None,2,Duplex,4,4,1309.0,0.0,6,1,2.0,0.0,4,35.0,Y,Norm,Norm,SBrkr,0,5,7,2,0,None,CompShg,Gable,Alloca,WD,0,Pave,8,1344.0,AllPub,0,1997,1998,2008
2239,test,,GasA,4,1Story,1.0,1,Lvl,Gtl,9278.0,FR2,77.0,Reg,0.0,20,RL,0,None,none,0.0,2,Mitchel,0,3,3,VinylSd,VinylSd,0,0,0,PConc,1,7,0,0,0,0,0,NoGarage,1894,1092,0,1092,0,0,None,2,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1092.0,Y,Feedr,Artery,SBrkr,52,5,5,2,0,None,CompShg,Gable,Abnorml,WD,0,Pave,5,1092.0,AllPub,0,2007,2008,2008
2240,test,,GasA,4,1Story,1.0,1,Lvl,Gtl,4500.0,FR2,32.0,Reg,0.0,120,RM,197,BrkFace,none,0.0,4,Mitchel,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,392,2,3,2,3,Attchd,1997,1189,0,1189,0,0,None,2,TwnhsE,3,1,864.0,0.0,6,1,1.0,0.0,5,325.0,Y,Norm,Norm,SBrkr,122,5,6,2,0,None,CompShg,Hip,Normal,WD,0,Pave,4,1189.0,AllPub,0,1997,1997,2008
2241,test,,GasA,3,SFoyer,1.0,1,Lvl,Gtl,14137.0,Corner,150.0,Reg,0.0,85,RL,98,BrkFace,none,0.0,11,Mitchel,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,850,3,3,3,3,2Types,1964,1200,0,1200,0,0,None,3,1Fam,3,3,865.0,247.0,5,2,1.0,0.0,4,88.0,Y,Norm,Norm,SBrkr,119,5,4,2,0,None,CompShg,Gable,Normal,ConLD,171,Pave,6,1200.0,AllPub,0,1964,1964,2008
2242,test,,GasA,3,1Story,1.0,1,Lvl,Gtl,4224.0,Inside,21.0,Reg,0.0,120,RM,0,None,none,0.0,6,MeadowV,0,3,3,CemntBd,CmentBd,0,0,0,PConc,1,7,499,2,3,1,3,Attchd,1975,1040,0,1040,0,0,None,3,TwnhsE,3,1,769.0,0.0,6,1,0.0,0.0,4,271.0,Y,Norm,Norm,SBrkr,100,6,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1040.0,AllPub,0,1975,1975,2008
2243,test,,GasA,2,2Story,1.0,1,Lvl,Gtl,2665.0,Inside,41.0,Reg,0.0,160,RM,0,None,none,0.0,5,MeadowV,0,3,3,CemntBd,CmentBd,0,3,1,PConc,2,7,336,1,3,1,3,Attchd,1976,1475,0,925,550,0,None,4,TwnhsE,3,1,318.0,0.0,5,1,0.0,0.0,4,232.0,Y,Norm,Norm,SBrkr,26,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,550.0,AllPub,92,1976,1976,2008
2244,test,,GasA,3,SFoyer,1.0,1,Lvl,Gtl,1974.0,Inside,21.0,Reg,0.0,180,RM,0,None,none,0.0,6,MeadowV,0,4,3,CemntBd,CmentBd,0,0,0,CBlock,1,7,297,1,3,2,3,BuiltIn,1973,988,0,526,462,0,None,2,Twnhs,3,3,501.0,0.0,6,1,1.0,0.0,4,25.0,Y,Norm,Norm,SBrkr,101,7,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,526.0,AllPub,120,1973,2006,2008
2245,test,,GasA,2,SLvl,1.0,1,Lvl,Gtl,1596.0,Inside,21.0,Reg,0.0,180,RM,0,None,none,0.0,7,MeadowV,0,3,3,CemntBd,CmentBd,2,1,1,CBlock,1,7,297,1,3,2,3,BuiltIn,1973,988,0,526,462,120,None,1,Twnhs,3,4,437.0,0.0,6,1,1.0,0.0,4,25.0,Y,Norm,Norm,SBrkr,101,6,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,462.0,AllPub,0,1973,1973,2008
2246,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,17979.0,Corner,74.0,IR1,0.0,20,RL,0,None,Shed,500.0,2,Mitchel,0,4,3,Plywood,Plywood,2,0,0,CBlock,1,7,257,1,3,1,3,Attchd,1968,1160,0,1160,0,0,None,3,1Fam,3,1,785.0,0.0,5,1,1.0,0.0,3,328.0,Y,Norm,Norm,SBrkr,0,6,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1113.0,AllPub,81,1968,1968,2008
2247,test,,GasA,4,2Story,1.0,1,Lvl,Gtl,1477.0,Inside,21.0,Reg,0.0,160,RM,0,None,none,0.0,3,MeadowV,0,4,3,CemntBd,CmentBd,0,0,0,CBlock,2,7,0,0,0,0,0,NoGarage,1894,1092,1,546,546,0,None,3,Twnhs,3,1,358.0,0.0,6,1,0.0,0.0,3,188.0,Y,Norm,Norm,SBrkr,0,9,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,546.0,AllPub,187,1970,2007,2008
2248,test,,GasA,4,1Story,1.0,1,Lvl,Gtl,6490.0,Inside,59.0,Reg,0.0,20,RL,0,None,none,0.0,4,Mitchel,0,4,3,VinylSd,VinylSd,2,0,0,CBlock,1,7,264,1,3,1,3,Attchd,1983,816,0,816,0,0,None,2,1Fam,3,1,534.0,0.0,6,1,0.0,1.0,3,282.0,Y,Norm,Norm,SBrkr,0,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,816.0,AllPub,315,1983,1983,2008
2249,test,,GasA,3,1Story,1.0,2,Lvl,Gtl,6600.0,Inside,60.0,Reg,0.0,20,RL,0,None,none,0.0,7,Mitchel,0,3,3,HdBoard,Plywood,0,0,0,CBlock,1,7,264,1,3,1,3,Attchd,1982,845,0,845,0,0,None,3,1Fam,3,1,638.0,0.0,6,1,0.0,0.0,3,207.0,Y,Norm,Norm,SBrkr,0,6,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,845.0,AllPub,0,1982,2005,2008
2250,test,,GasA,2,1Story,1.0,1,Lvl,Gtl,12395.0,Corner,74.0,Reg,0.0,20,RL,0,None,none,0.0,4,Mitchel,0,3,3,HdBoard,Plywood,0,0,0,CBlock,1,7,484,2,3,1,3,Attchd,1984,889,0,889,0,0,None,3,1Fam,3,1,647.0,0.0,5,1,0.0,0.0,3,217.0,Y,Norm,Norm,SBrkr,0,6,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,864.0,AllPub,0,1984,1984,2008
2251,test,,GasA,4,2.5Unf,1.0,1,Low,Gtl,56600.0,Inside,60.0,IR1,0.0,70,RM,0,None,none,0.0,1,IDOTRR,0,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,2,3,288,1,2,1,3,Detchd,1900,1836,0,1150,686,0,None,4,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,686.0,Y,Norm,Norm,SBrkr,0,1,5,0,0,None,CompShg,Hip,Normal,WD,0,Pave,7,686.0,AllPub,0,1900,1950,2008
2252,test,,GasA,2,1Story,1.0,1,Lvl,Gtl,10667.0,Inside,85.0,Reg,0.0,20,RL,302,BrkFace,none,0.0,3,NAmes,0,3,3,MetalSd,MetalSd,0,4,1,CBlock,2,7,525,2,3,1,3,Attchd,1971,1587,0,1587,0,0,None,3,1Fam,3,1,838.0,0.0,4,1,0.0,0.0,3,749.0,Y,Norm,Norm,SBrkr,44,6,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1587.0,AllPub,0,1971,1971,2007
2253,test,,GasA,3,SLvl,1.0,1,HLS,Gtl,8872.0,Inside,56.0,IR1,0.0,80,RL,0,None,none,0.0,3,Gilbert,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,390,2,3,3,3,BuiltIn,1997,1384,1,754,630,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,384.0,Y,Norm,Norm,SBrkr,0,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,384.0,AllPub,0,1997,1997,2007
2254,test,,GasA,3,SLvl,1.0,1,Lvl,Gtl,10147.0,CulDSac,64.0,IR1,0.0,80,RL,32,BrkFace,none,0.0,3,Gilbert,0,3,3,HdBoard,HdBoard,3,3,1,PConc,2,7,398,2,3,3,3,BuiltIn,1994,1694,1,924,770,0,None,3,1Fam,3,1,186.0,0.0,2,1,0.0,0.0,4,206.0,Y,Norm,Norm,SBrkr,64,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,392.0,AllPub,256,1994,1994,2007
2255,test,,GasA,3,2Story,1.0,1,Lvl,Gtl,8637.0,Inside,64.0,IR1,0.0,60,RL,0,None,none,0.0,4,Gilbert,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,451,2,3,3,3,Attchd,2000,1714,1,947,767,0,None,3,1Fam,3,1,871.0,0.0,5,1,1.0,0.0,4,52.0,Y,Norm,Norm,SBrkr,48,5,6,2,0,None,CompShg,Gable,Abnorml,WD,0,Pave,7,923.0,AllPub,256,1999,2000,2007
2256,test,,GasA,3,2Story,1.0,2,Lvl,Gtl,7875.0,Inside,63.0,Reg,0.0,60,RL,0,None,none,0.0,8,Gilbert,0,3,4,HdBoard,HdBoard,0,0,0,PConc,2,7,420,2,3,3,3,Attchd,1996,1553,1,691,862,0,None,3,1Fam,3,1,414.0,0.0,3,1,0.0,0.0,4,277.0,Y,Norm,Norm,SBrkr,44,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,691.0,AllPub,0,1996,1996,2007
2257,test,,GasA,4,2Story,1.0,1,Lvl,Gtl,7500.0,Inside,60.0,Reg,0.0,60,RL,0,None,none,0.0,8,Gilbert,0,3,3,VinylSd,VinylSd,0,3,1,PConc,3,7,482,2,3,3,3,Attchd,1999,2299,1,957,1342,0,None,5,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,938.0,Y,Norm,Norm,SBrkr,30,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,938.0,AllPub,188,1999,2003,2007
2258,test,,GasA,3,1Story,1.0,2,Lvl,Gtl,9556.0,Corner,64.0,IR1,0.0,20,RL,52,BrkFace,none,0.0,8,Gilbert,0,3,3,HdBoard,HdBoard,0,0,0,PConc,2,7,420,2,3,2,3,Attchd,1992,1187,0,1187,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1168.0,Y,Norm,Norm,SBrkr,21,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1168.0,AllPub,0,1992,1993,2007
2259,test,,GasA,3,2Story,1.0,1,Lvl,Gtl,7655.0,CulDSac,64.0,IR1,0.0,60,RL,0,None,none,0.0,7,Gilbert,0,3,3,HdBoard,HdBoard,0,3,1,PConc,2,7,392,2,3,2,3,Attchd,1993,1642,1,910,732,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,903.0,Y,Norm,Norm,SBrkr,84,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,903.0,AllPub,290,1993,1994,2007
2260,test,,GasA,1,1Story,1.0,1,Lvl,Gtl,18160.0,Inside,160.0,Reg,0.0,20,RL,138,BrkCmn,none,0.0,3,Gilbert,246,3,3,HdBoard,HdBoard,3,3,1,CBlock,1,7,480,2,3,1,3,Attchd,1964,1128,0,1128,0,0,None,3,1Fam,3,3,550.0,0.0,4,1,1.0,0.0,3,752.0,Y,Norm,Norm,SBrkr,108,6,6,1,0,None,CompShg,Gable,Alloca,WD,0,Grvl,6,1302.0,AllPub,0,1964,1964,2007
2261,test,,GasA,3,1Story,1.0,1,Lvl,Gtl,4740.0,Inside,38.0,IR1,0.0,120,RL,0,None,none,0.0,10,StoneBr,0,3,4,CemntBd,CmentBd,0,0,0,CBlock,2,7,480,2,3,2,3,Attchd,1988,1179,0,1179,0,0,None,2,TwnhsE,3,4,248.0,0.0,6,1,1.0,0.0,4,918.0,Y,Norm,Norm,SBrkr,108,5,8,2,0,None,CompShg,Gable,Normal,WD,135,Pave,5,1166.0,AllPub,0,1988,1988,2007
2262,test,,GasA,3,1Story,1.0,2,HLS,Gtl,5118.0,Inside,35.0,IR1,0.0,120,RL,0,None,none,0.0,8,StoneBr,140,3,4,CemntBd,CmentBd,0,3,1,PConc,1,7,484,2,3,2,3,Attchd,1990,1321,0,1321,0,0,None,1,TwnhsE,3,4,926.0,0.0,6,1,1.0,0.0,4,386.0,Y,Norm,Norm,SBrkr,64,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,1312.0,AllPub,0,1990,1990,2007
2263,test,,GasA,4,2Story,1.0,3,Lvl,Gtl,12328.0,Inside,98.0,IR1,0.0,60,RL,146,Stone,none,0.0,7,StoneBr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,3,7,729,3,3,3,3,BuiltIn,2005,2541,1,1164,1377,0,None,4,1Fam,3,2,986.0,0.0,6,1,1.0,0.0,5,163.0,Y,Norm,Norm,SBrkr,32,5,8,2,0,None,CompShg,Hip,Normal,WD,0,Pave,10,1149.0,AllPub,120,2005,2005,2007
2264,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,51974.0,CulDSac,52.0,IR1,0.0,20,RL,710,BrkFace,none,0.0,6,StoneBr,0,3,5,VinylSd,VinylSd,0,4,2,PConc,2,7,1110,3,3,3,4,Attchd,2005,2338,1,2338,0,0,None,4,1Fam,3,3,1101.0,0.0,6,1,1.0,0.0,5,1559.0,Y,PosN,Norm,SBrkr,135,5,9,2,0,None,CompShg,Hip,Partial,New,322,Pave,8,2660.0,AllPub,0,2006,2007,2007
2265,test,,GasW,2,1Story,1.0,1,Lvl,Gtl,41600.0,FR2,195.0,IR1,0.0,190,RL,0,None,none,0.0,11,Gilbert,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,4,828,3,3,1,3,2Types,1969,1424,1,1424,0,0,None,3,2fmCon,3,4,1047.0,0.0,5,1,1.0,0.0,4,53.0,Y,Norm,Norm,SBrkr,0,5,5,0,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1100.0,AllPub,144,1969,1990,2007
